1.656580282092075447e-04,7.792873638779311313e-05,5.769175987702405625e-03,2.292590564369353066e-03,8.459269552886528878e-05,6.078683374844870077e-03,2.780212319491983525e-02,1.591784764200941324e-02,1.054563425429330320e-05,4.354886933129946229e-04,9.213865930335463870e-06,2.773032147929735403e-02,6.734340169798229841e-06,8.605721204563593577e-06,7.499345078453515596e-06,6.921400618650289048e-06,9.218446644131431475e-06,4.915849746961769478e-04,8.064305056751961697e-06,4.463039995509728605e-04,6.606844103281164540e-06,1.924663091477415294e-02,2.481303210877474578e-03,6.795326706820486334e-05,8.252344581548870148e-06,1.080234049392529893e-05,8.844844795616989969e-03,7.405655741240122357e-06,7.595131497624258770e-06,2.020901557638347668e-01,2.089737819879125406e-04,8.936335959288997308e-03,3.894852406801300299e-04,8.078952492475416705e-03,9.464773593970801215e-06,8.067174247220943351e-06,7.447496139457970409e-04,5.916934832827732554e-02,2.052847164996578851e-04,4.832850428191724887e-04
9.636575259426976097e-06,8.622663443151341173e-06,8.485613049489171609e-06,8.655967950977840034e-06,2.561942396046828791e-03,7.331294792866373426e-06,3.047199660302171449e-04,7.346717190749508153e-05,2.268094312647670786e-03,4.130977500530370601e-04,8.331704347257381377e-03,6.959221485202232626e-06,5.728087457303320272e-05,7.918357740218158632e-05,1.270182813599206144e-04,2.147271022875898625e-04,9.218446644131431475e-06,8.444562013741000261e-06,9.211385634930191468e-02,1.016325202045707738e-05,1.109977881888817507e-04,7.044044295059504997e-06,7.246445019457697348e-06,1.135084870347480637e-02,7.424261101724959869e-05,3.483906936957399192e-04,8.044111947895639953e-06,4.967046902861530465e-04,7.595131497624258770e-06,7.939023027972755847e-06,1.182879299938092987e-04,7.060678813835005206e-06,7.654041889262132685e-06,7.446939873513966802e-06,9.464773593970801215e-06,1.342777589755284832e-03,7.121035885356774564e-02,4.415230599914686527e-02,7.391104049998634422e-05,6.810951097909885804e-06
9.636575259426976097e-06,1.238404926092810492e-02,8.485613049489171609e-06,2.743818587395178803e-03,9.142351286669685024e-06,7.331294792866373426e-06,6.842993835883538723e-04,4.240961334799775266e-03,1.054563425429330320e-05,8.556379873521169295e-06,1.612274253943815541e-03,6.959221485202232626e-06,1.122474272771145122e-02,8.605721204563593577e-06,5.038361560679491952e-02,6.921400618650289048e-06,9.218446644131431475e-06,8.444562013741000261e-06,8.064305056751961697e-06,1.016325202045707738e-05,6.606844103281164540e-06,1.143638684883177233e-04,3.849718368676676578e-02,7.342614746059264070e-06,8.769483609871033675e-03,4.885201057757420848e-03,8.044111947895639953e-06,7.405655741240122357e-06,7.595131497624258770e-06,7.845800505837937722e-04,6.293574852574653259e-05,6.883320236300061179e-03,7.654041889262132685e-06,7.446939873513966802e-06,3.289660921460846321e-02,8.067174247220943351e-06,7.781827569703699422e-04,6.758291063365396410e-05,1.333825041220913256e-02,6.810951097909885804e-06
3.169272068493772607e-03,8.622663443151341173e-06,7.438889997592461507e-05,8.655967950977840034e-06,9.142351286669685024e-06,4.223968679255475471e-03,3.066639333149719440e-02,7.715548664296273911e-06,1.917255685765671062e-04,8.556379873521169295e-06,9.213865930335463870e-06,6.959221485202232626e-06,6.734340169798229841e-06,5.732285707855075711e-04,7.499345078453515596e-06,6.921400618650289048e-06,8.332656420744150375e-04,8.444562013741000261e-06,8.064305056751961697e-06,1.016325202045707738e-05,6.606844103281164540e-06,7.044044295059504997e-06,7.246445019457697348e-06,7.342614746059264070e-06,8.252344581548870148e-06,1.080234049392529893e-05,8.044111947895639953e-06,3.497662380563722195e-02,7.595131497624258770e-06,1.292706374967677642e-04,6.673001497122875816e-06,2.971037742866668857e-02,2.355713108844663915e-03,1.219590304064133244e-03,9.464773593970801215e-06,2.618139032932918992e-04,2.615900430182670731e-03,7.246535341399648962e-06,4.102679247549458172e-04,4.554299443815969239e-02
9.636575259426976097e-06,8.622663443151341173e-06,8.485613049489171609e-06,8.655967950977840034e-06,9.142351286669685024e-06,6.544126791700379398e-05,2.452625152684185334e-04,7.715548664296273911e-06,2.769983519871514061e-02,7.411402963177732652e-05,3.842021475465349860e-04,6.959221485202232626e-06,6.734340169798229841e-06,8.605721204563593577e-06,4.635743275985959588e-02,6.921400618650289048e-06,9.577076133002760186e-03,8.444562013741000261e-06,8.064305056751961697e-06,1.016325202045707738e-05,6.606844103281164540e-06,1.247171009674848206e-03,1.305225063492981786e-04,7.342614746059264070e-06,8.252344581548870148e-06,1.080234049392529893e-05,1.999693251208660948e-03,5.840426944337703125e-02,7.595131497624258770e-06,3.961943008731559743e-04,6.673001497122875816e-06,1.248007428956175681e-03,7.654041889262132685e-06,5.415164917113182361e-03,9.464773593970801215e-06,8.067174247220943351e-06,7.526958526501737216e-06,7.246535341399648962e-06,7.821423376191194432e-02,6.810951097909885804e-06
5.330605218939817036e-02,8.622663443151341173e-06,8.485613049489171609e-06,1.489207176660650614e-04,8.578892781702580905e-02,7.331294792866373426e-06,7.432712221224228440e-06,1.519747929802080580e-02,7.609364628108333112e-04,9.536376210197755523e-04,1.455116766467508065e-04,8.524738978018468749e-02,1.861199444750527435e-04,6.959499947675844549e-04,6.599028690315982167e-03,3.190848308484905190e-03,3.057618624536022844e-04,4.375196771661556822e-02,8.064305056751961697e-06,6.312428936740646992e-03,1.095470744320465180e-04,3.234902598298361465e-02,7.246445019457697348e-06,2.716337323740768226e-03,6.774284215367977566e-04,4.225367717857420806e-04,6.478572482824176298e-05,1.247851583455978426e-04,7.595131497624258770e-06,7.939023027972755847e-06,1.328157987906087266e-02,3.578414600998737483e-02,7.285859777106969484e-03,3.877758876171816249e-02,9.464773593970801215e-06,8.067174247220943351e-06,7.100927377100839377e-02,7.246535341399648962e-06,8.224202500150573799e-06,6.810951097909885804e-06
2.514531489820456302e-03,2.718132680987226865e-02,8.485613049489171609e-06,8.655967950977840034e-06,9.142351286669685024e-06,1.285750703523889753e-03,7.432712221224228440e-06,7.715548664296273911e-06,2.342747938946927212e-03,4.199731965359022705e-04,9.213865930335463870e-06,6.959221485202232626e-06,6.734340169798229841e-06,1.345205712871951824e-04,7.499345078453515596e-06,6.921400618650289048e-06,1.868067952455479061e-02,8.444562013741000261e-06,2.997942142137406327e-02,9.953874079266129826e-05,6.606844103281164540e-06,6.609770931314467928e-05,7.328151850995725473e-04,7.342614746059264070e-06,6.406134227571871681e-04,1.080234049392529893e-05,3.578633729049140403e-03,7.405655741240122357e-06,7.595131497624258770e-06,7.898744025688093917e-02,6.673001497122875816e-06,6.026613556327860190e-04,7.076779063391865163e-04,2.617088114212041787e-03,9.464773593970801215e-06,1.453944422928822480e-04,7.526958526501737216e-06,1.271764437891052726e-03,8.224202500150573799e-06,6.125795199696658800e-04
9.636575259426976097e-06,8.622663443151341173e-06,8.485613049489171609e-06,8.655967950977840034e-06,9.142351286669685024e-06,7.331294792866373426e-06,7.432712221224228440e-06,7.715548664296273911e-06,4.478955833419676871e-04,8.556379873521169295e-06,9.213865930335463870e-06,6.959221485202232626e-06,6.734340169798229841e-06,4.675092695123567806e-04,1.434204573304640211e-03,6.064396836098792307e-03,1.520262522172994928e-04,8.444562013741000261e-06,9.614884015365281200e-02,1.016325202045707738e-05,2.209834770502899586e-04,1.711285087422653381e-02,3.770746290089792632e-04,1.254919443191538676e-02,8.252344581548870148e-06,1.159903340579658895e-02,3.484937892299724035e-04,4.583957198663898098e-04,1.875726343097727290e-04,7.939023027972755847e-06,9.084468170941664700e-02,7.650979038561361596e-04,7.654041889262132685e-06,3.539768004934776432e-04,9.464773593970801215e-06,7.162481308093827524e-05,6.908580801441373265e-02,5.889877926957991011e-04,8.224202500150573799e-06,3.372301704825040854e-04
5.322723369429873536e-02,6.479388230114141271e-03,1.473383423734499621e-04,8.655967950977840034e-06,6.157199268719223441e-04,1.567235967285102866e-03,5.283329947456712888e-02,3.739355016262870673e-02,3.115521247067436716e-04,8.556379873521169295e-06,3.269996554984790169e-03,1.740087098961439762e-04,6.734340169798229841e-06,8.605721204563593577e-06,1.293085940826261063e-02,6.921400618650289048e-06,1.970187617946101821e-03,2.757572343051118346e-04,8.064305056751961697e-06,1.016325202045707738e-05,1.109977881888817507e-04,2.746183783220803015e-03,6.668622509227141925e-05,2.554534389394908650e-02,6.313538322363506598e-04,1.080234049392529893e-05,8.044111947895639953e-06,5.175541906199209287e-04,2.425637447238149745e-03,7.939023027972755847e-06,6.673001497122875816e-06,7.060678813835005206e-06,7.440340977178587327e-03,2.959090251725401532e-03,9.464773593970801215e-06,1.351824519146556207e-04,2.537076006181398797e-03,1.530362030444586130e-02,1.355417802832332443e-04,4.215561312149877782e-02
9.636575259426976097e-06,8.622663443151341173e-06,5.317461804601670335e-04,8.655967950977840034e-06,9.142351286669685024e-06,7.331294792866373426e-06,7.432712221224228440e-06,7.715548664296273911e-06,1.054563425429330320e-05,8.556379873521169295e-06,9.213865930335463870e-06,6.959221485202232626e-06,1.263247430399678844e-04,8.605721204563593577e-06,7.499345078453515596e-06,6.921400618650289048e-06,9.218446644131431475e-06,8.444562013741000261e-06,8.064305056751961697e-06,8.211216828990576294e-05,5.807695926766384209e-05,7.044044295059504997e-06,7.246445019457697348e-06,7.342614746059264070e-06,8.252344581548870148e-06,1.080234049392529893e-05,1.768272459434167554e-01,7.405655741240122357e-06,7.595131497624258770e-06,7.939023027972755847e-06,3.097989882353609659e-04,7.060678813835005206e-06,7.654041889262132685e-06,7.446939873513966802e-06,9.464773593970801215e-06,8.067174247220943351e-06,7.206911262089464262e-05,7.246535341399648962e-06,8.224202500150573799e-06,6.810951097909885804e-06
